am_sid,am_cat,sciname,iucn_sid,pop_trend,pop_cat,spp_group,id_no,iucn_subpop,spatial_source,cat_score,trend_score,rgn_id,rgn_name
ITS-96116,NA,Acanthephyra brevirostris,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
ITS-96116,NA,Acanthephyra brevirostris,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
ITS-96116,NA,Acanthephyra brevirostris,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
ITS-96115,NA,Acanthephyra pelagica,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
ITS-96115,NA,Acanthephyra pelagica,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
ITS-96115,NA,Acanthephyra pelagica,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
ITS-96115,NA,Acanthephyra pelagica,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
ITS-96115,NA,Acanthephyra pelagica,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
ITS-96115,NA,Acanthephyra pelagica,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
ITS-96115,NA,Acanthephyra pelagica,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
ITS-96115,NA,Acanthephyra pelagica,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
ITS-96115,NA,Acanthephyra pelagica,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
ITS-96114,NA,Acanthephyra purpurea,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
ITS-96114,NA,Acanthephyra purpurea,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
ITS-96114,NA,Acanthephyra purpurea,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
ITS-96114,NA,Acanthephyra purpurea,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
ITS-96114,NA,Acanthephyra purpurea,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
ITS-96121,NA,Acanthephyra stylorostratis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
ITS-96121,NA,Acanthephyra stylorostratis,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
ITS-96121,NA,Acanthephyra stylorostratis,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
ITS-96121,NA,Acanthephyra stylorostratis,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-138990,NA,Acanthocardia aculeata,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-138990,NA,Acanthocardia aculeata,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-138990,NA,Acanthocardia aculeata,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-381057,NA,Acanthocardia tuberculata,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-381057,NA,Acanthocardia tuberculata,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-381057,NA,Acanthocardia tuberculata,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-381057,NA,Acanthocardia tuberculata,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-138677,NA,Acanthochitona fascicularis,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-138677,NA,Acanthochitona fascicularis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-138677,NA,Acanthochitona fascicularis,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Gtr-114618,NA,Acanthodasys aculeatus,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Gtr-114618,NA,Acanthodasys aculeatus,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Gtr-114618,NA,Acanthodasys aculeatus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Gtr-114618,NA,Acanthodasys aculeatus,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Gtr-114618,NA,Acanthodasys aculeatus,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Gtr-114618,NA,Acanthodasys aculeatus,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-140627,NA,Acanthodoris pilosa,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
W-Msc-140627,NA,Acanthodoris pilosa,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Msc-140627,NA,Acanthodoris pilosa,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
W-Msc-140627,NA,Acanthodoris pilosa,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-140627,NA,Acanthodoris pilosa,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-140627,NA,Acanthodoris pilosa,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-140627,NA,Acanthodoris pilosa,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-140627,NA,Acanthodoris pilosa,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-140627,NA,Acanthodoris pilosa,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
ITS-94495,NA,Aceroides latipes,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
ITS-94495,NA,Aceroides latipes,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
ITS-94495,NA,Aceroides latipes,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
ITS-94495,NA,Aceroides latipes,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
ITS-94495,NA,Aceroides latipes,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
ITS-94495,NA,Aceroides latipes,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
ITS-94495,NA,Aceroides latipes,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
ITS-94495,NA,Aceroides latipes,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
ITS-94495,NA,Aceroides latipes,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
ITS-95889,NA,Acetes americanus,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
URM-2-3,NA,Achelia alaskensis,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
URM-2-3,NA,Achelia alaskensis,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
URM-2-3,NA,Achelia alaskensis,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
URM-2-3,NA,Achelia alaskensis,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
URM-2-11,NA,Achelia borealis,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
URM-2-11,NA,Achelia borealis,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
URM-2-11,NA,Achelia borealis,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
URM-2-11,NA,Achelia borealis,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
URM-2-11,NA,Achelia borealis,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
URM-2-11,NA,Achelia borealis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
URM-2-11,NA,Achelia borealis,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
URM-2-11,NA,Achelia borealis,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
URM-2-11,NA,Achelia borealis,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
URM-2-63,NA,Achelia spinosa,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
URM-2-63,NA,Achelia spinosa,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
URM-2-63,NA,Achelia spinosa,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
URM-2-63,NA,Achelia spinosa,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
URM-2-63,NA,Achelia spinosa,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Hyd-117679,NA,Acryptolaria conferta,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Hyd-117679,NA,Acryptolaria conferta,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Hyd-117679,NA,Acryptolaria conferta,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Hyd-117679,NA,Acryptolaria conferta,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Hyd-117679,NA,Acryptolaria conferta,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Hyd-117679,NA,Acryptolaria conferta,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-160066,NA,Acteocina bidentata,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-420532,NA,Acteocina candei,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-420534,NA,Acteocina lepta,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Hex-4853,NA,Actinauge richardi,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
Hex-4853,NA,Actinauge richardi,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
Hex-4853,NA,Actinauge richardi,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
Hex-4853,NA,Actinauge richardi,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
Hex-4853,NA,Actinauge richardi,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Hex-4853,NA,Actinauge richardi,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
Hex-3754,NA,Actinia equina,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
Hex-3754,NA,Actinia equina,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
Hex-3754,NA,Actinia equina,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
Hex-3754,NA,Actinia equina,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
Hex-3754,NA,Actinia equina,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
SLB-170216,NA,Actinothoe sphyrodeta,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-140629,NA,Adalaria proxima,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
W-Msc-140629,NA,Adalaria proxima,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Msc-140629,NA,Adalaria proxima,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
W-Msc-140629,NA,Adalaria proxima,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-140629,NA,Adalaria proxima,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-140629,NA,Adalaria proxima,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-140629,NA,Adalaria proxima,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-140629,NA,Adalaria proxima,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-140629,NA,Adalaria proxima,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
SLB-130159,NA,Adamsia palliata,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
SLB-130159,NA,Adamsia palliata,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
SLB-130159,NA,Adamsia palliata,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
SLB-130159,NA,Adamsia palliata,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-138969,NA,Admete viridula,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
W-Msc-138969,NA,Admete viridula,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Msc-138969,NA,Admete viridula,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
W-Msc-138969,NA,Admete viridula,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-138969,NA,Admete viridula,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-138969,NA,Admete viridula,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-138969,NA,Admete viridula,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-138969,NA,Admete viridula,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-138969,NA,Admete viridula,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
SLB-13005,NA,Aega antarctica,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
SLB-13005,NA,Aega antarctica,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
SLB-13005,NA,Aega antarctica,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
SLB-13005,NA,Aega antarctica,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
SLB-13005,NA,Aega antarctica,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Hyd-117263,NA,Aegina citrea,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
W-Hyd-117263,NA,Aegina citrea,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Hyd-117263,NA,Aegina citrea,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Hyd-117263,NA,Aegina citrea,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Hyd-117263,NA,Aegina citrea,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Hyd-117263,NA,Aegina citrea,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Hyd-117263,NA,Aegina citrea,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Hyd-117263,NA,Aegina citrea,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
ITS-95438,NA,Aeginella spinosa,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
ITS-95438,NA,Aeginella spinosa,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
ITS-95438,NA,Aeginella spinosa,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
ITS-95438,NA,Aeginella spinosa,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
ITS-95438,NA,Aeginella spinosa,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
ITS-95432,NA,Aeginina longicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
ITS-95432,NA,Aeginina longicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
ITS-95432,NA,Aeginina longicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
ITS-95432,NA,Aeginina longicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
ITS-95432,NA,Aeginina longicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
ITS-95432,NA,Aeginina longicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
ITS-95432,NA,Aeginina longicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
ITS-95432,NA,Aeginina longicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
ITS-95432,NA,Aeginina longicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-138709,NA,Aeolidia papillosa,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
W-Msc-138709,NA,Aeolidia papillosa,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Msc-138709,NA,Aeolidia papillosa,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
W-Msc-138709,NA,Aeolidia papillosa,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-138709,NA,Aeolidia papillosa,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Msc-138709,NA,Aeolidia papillosa,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-138709,NA,Aeolidia papillosa,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-138709,NA,Aeolidia papillosa,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-138709,NA,Aeolidia papillosa,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-140687,NA,Aequipecten opercularis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Bry-111062,NA,Aetea anguina,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Bry-111062,NA,Aetea anguina,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Bry-111062,NA,Aetea anguina,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Bry-111062,NA,Aetea anguina,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Bry-111062,NA,Aetea anguina,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Bry-111062,NA,Aetea anguina,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Hyd-135484,NA,Agalma elegans,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Hyd-135484,NA,Agalma elegans,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Hyd-135484,NA,Agalma elegans,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Hyd-135484,NA,Agalma elegans,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Hyd-135484,NA,Agalma elegans,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Hyd-135484,NA,Agalma elegans,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
SLB-64981,NA,Agalma okeni,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Tnd-136373,NA,Agathotanais ingolfi,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Tnd-136373,NA,Agathotanais ingolfi,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Tnd-136373,NA,Agathotanais ingolfi,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Tnd-136373,NA,Agathotanais ingolfi,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Tnd-136373,NA,Agathotanais ingolfi,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Pol-130344,NA,Aglaophamus malmgreni,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
W-Pol-130344,NA,Aglaophamus malmgreni,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Pol-130344,NA,Aglaophamus malmgreni,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
W-Pol-130344,NA,Aglaophamus malmgreni,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Pol-130344,NA,Aglaophamus malmgreni,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Pol-130344,NA,Aglaophamus malmgreni,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Pol-130344,NA,Aglaophamus malmgreni,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Pol-130344,NA,Aglaophamus malmgreni,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Pol-130344,NA,Aglaophamus malmgreni,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
Hex-5298,NA,Aiptasia mutabilis,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
Hex-5298,NA,Aiptasia mutabilis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
Hex-5298,NA,Aiptasia mutabilis,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
Hex-1870,NA,Alicia mirabilis,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
Hex-1870,NA,Alicia mirabilis,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
Hex-1870,NA,Alicia mirabilis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
Hex-1870,NA,Alicia mirabilis,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
Hex-1870,NA,Alicia mirabilis,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Hex-1870,NA,Alicia mirabilis,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-140521,NA,Amauropsis islandica,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Msc-140521,NA,Amauropsis islandica,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Msc-140521,NA,Amauropsis islandica,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Msc-140521,NA,Amauropsis islandica,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Msc-140521,NA,Amauropsis islandica,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
SLB-192896,NA,Amigdoscalpellum vitreum,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
ITS-93329,NA,Ampelisca abdita,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
ITS-93340,NA,Ampelisca aequicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
ITS-93340,NA,Ampelisca aequicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
ITS-93340,NA,Ampelisca aequicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
ITS-93340,NA,Ampelisca aequicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
ITS-93340,NA,Ampelisca aequicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
ITS-93340,NA,Ampelisca aequicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
ITS-93340,NA,Ampelisca aequicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
ITS-93340,NA,Ampelisca aequicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
ITS-93340,NA,Ampelisca aequicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
ITS-93332,NA,Ampelisca agassizi,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
ITS-93343,NA,Ampelisca brevicornis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
ITS-93341,NA,Ampelisca spinipes,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
ITS-93341,NA,Ampelisca spinipes,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
ITS-93341,NA,Ampelisca spinipes,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
ITS-93341,NA,Ampelisca spinipes,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
ITS-93341,NA,Ampelisca spinipes,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
ITS-93341,NA,Ampelisca spinipes,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
ITS-93341,NA,Ampelisca spinipes,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
ITS-93341,NA,Ampelisca spinipes,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
ITS-93341,NA,Ampelisca spinipes,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Hyd-135455,NA,Amphicaryon ernesti,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
W-Hyd-135455,NA,Amphicaryon ernesti,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Hyd-135455,NA,Amphicaryon ernesti,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Pol-129784,NA,Amphicteis gunneri,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
W-Pol-129784,NA,Amphicteis gunneri,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Pol-129784,NA,Amphicteis gunneri,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
W-Pol-129784,NA,Amphicteis gunneri,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Pol-129784,NA,Amphicteis gunneri,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Pol-129784,NA,Amphicteis gunneri,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Pol-129784,NA,Amphicteis gunneri,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Pol-129784,NA,Amphicteis gunneri,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Pol-129784,NA,Amphicteis gunneri,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Oph-242740,NA,Amphiophiura superba,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Oph-125064,NA,Amphipholis squamata,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
W-Oph-125064,NA,Amphipholis squamata,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
W-Oph-125064,NA,Amphipholis squamata,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
W-Oph-125064,NA,Amphipholis squamata,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
W-Oph-125064,NA,Amphipholis squamata,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
W-Oph-125064,NA,Amphipholis squamata,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Oph-125064,NA,Amphipholis squamata,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
W-Oph-125064,NA,Amphipholis squamata,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
W-Oph-125064,NA,Amphipholis squamata,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
W-Msc-420712,NA,Anadara notabilis,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
SLB-98304,NA,Anapagurus laevis,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
SLB-98304,NA,Anapagurus laevis,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Tnd-136387,NA,Anarthrura simplex,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
W-Msc-138748,NA,Anomia ephippium,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
URM-2-956,NA,Anoplodactylus angulatus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
URM-2-1040,NA,Anoplodactylus petiolatus,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
URM-2-1040,NA,Anoplodactylus petiolatus,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
URM-2-1040,NA,Anoplodactylus petiolatus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
URM-2-1040,NA,Anoplodactylus petiolatus,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
URM-2-1040,NA,Anoplodactylus petiolatus,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
URM-2-1040,NA,Anoplodactylus petiolatus,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
URM-2-1071,NA,Anoplodactylus typhlops,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
URM-2-1071,NA,Anoplodactylus typhlops,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
URM-2-1071,NA,Anoplodactylus typhlops,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
URM-2-1071,NA,Anoplodactylus typhlops,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
URM-2-1071,NA,Anoplodactylus typhlops,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
URM-2-1071,NA,Anoplodactylus typhlops,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
